Picked up JAVA_TOOL_OPTIONS: -Xmx2g
Opening log file:  /tmp/java.log.57051

                            < M A T L A B (R) >
                  Copyright 1984-2022 The MathWorks, Inc.
             R2022b Update 2 (9.13.0.2105380) 64-bit (glnxa64)
                              October 26, 2022

 
To get started, type doc.
For product information, visit www.mathworks.com.
 
Starting parallel pool (parpool) using the 'local' profile ...
Connected to the parallel pool (number of workers: 32).
Loaded 446 seeds from grids/seeds/individual/y2023.mat
	scoring all of them using MC
	MCS total time 14.0 m + evolution total time 2.0 d = 2.0 d
	MCS runs 446 (1.0 m each) --> evolution runs 352 (4.0 h each)

seed 123 | gen    9 (859 grids scored in 14.3 m) | maps{1} | new champion: max wsl 10, nw 15, score 152
seed 159 | gen   38 (5.0K grids scored in 3.9 h) | maps{1} | new champion: max wsl 9, nw 16, score 167
seed 88 | gen    3 (126 grids scored in 39.2 s) | maps{1} | new champion: max wsl 9, nw 15, score 141
seed 103 | gen    0 (0 grids scored in 0.0 s) | maps{1} | new champion: max wsl 13, nw 9, score 72
seed 163 | gen   24 (2.6K grids scored in 16.9 m) | maps{1} | new champion: max wsl 12, nw 14, score 138
seed 103 | gen    2 (22 grids scored in 7.6 s) | maps{1} | new champion: max wsl 10, nw 17, score 115
seed 38 | gen   14 (1.5K grids scored in 23.8 m) | maps{1} | new champion: max wsl 8, nw 14, score 162
seed 53 | gen    4 (257 grids scored in 3.8 m) | maps{1} | new champion: max wsl 11, nw 15, score 142
seed 103 | gen    3 (69 grids scored in 39.7 s) | maps{1} | new champion: max wsl 12, nw 17, score 123
seed 83 | gen    7 (512 grids scored in 15.1 m) | maps{1} | new champion: max wsl 9, nw 13, score 159
seed 188 | gen    8 (464 grids scored in 10.9 m) | maps{1} | new champion: max wsl 11, nw 16, score 135
seed 148 | gen   11 (1.1K grids scored in 19.0 m) | maps{1} | new champion: max wsl 13, nw 14, score 156
seed 88 | gen    4 (228 grids scored in 1.9 m) | maps{1} | new champion: max wsl 9, nw 15, score 152
seed 163 | gen   25 (2.7K grids scored in 18.6 m) | maps{1} | new champion: max wsl 12, nw 14, score 140
seed 103 | gen    4 (132 grids scored in 2.0 m) | maps{1} | new champion: max wsl 10, nw 17, score 131
seed 123 | gen   10 (1.0K grids scored in 16.6 m) | maps{1} | new champion: max wsl 9, nw 16, score 155
seed 153 | gen    0 (0 grids scored in 0.0 s) | maps{1} | new champion: max wsl 13, nw 5, score 67
seed 153 | gen    2 (28 grids scored in 12.4 s) | maps{1} | new champion: max wsl 13, nw 14, score 106
seed 118 | gen   12 (1.5K grids scored in 26.9 m) | maps{1} | new champion: max wsl 9, nw 21, score 152
seed 53 | gen    5 (392 grids scored in 5.7 m) | maps{1} | new champion: max wsl 9, nw 16, score 145
seed 159 | gen   39 (5.2K grids scored in 3.9 h) | maps{1} | new champion: max wsl 9, nw 16, score 170
seed 128 | gen   17 (1.4K grids scored in 29.6 m) | maps{1} | new champion: max wsl 9, nw 16, score 157
seed 108 | gen    7 (771 grids scored in 17.2 m) | maps{1} | new champion: max wsl 9, nw 15, score 163
seed 43 | gen   29 (3.7K grids scored in 15.3 m) | maps{1} | new champion: max wsl 11, nw 14, score 76
seed 133 | gen   14 (1.6K grids scored in 24.2 m) | maps{1} | new champion: max wsl 10, nw 14, score 172
seed 103 | gen    5 (194 grids scored in 3.3 m) | maps{1} | new champion: max wsl 10, nw 16, score 140
seed 153 | gen    3 (93 grids scored in 1.3 m) | maps{1} | new champion: max wsl 13, nw 12, score 120
seed 88 | gen    5 (347 grids scored in 4.2 m) | maps{1} | new champion: max wsl 9, nw 15, score 154
seed 163 | gen   26 (2.9K grids scored in 20.6 m) | maps{1} | new champion: max wsl 10, nw 14, score 147
seed 123 | gen   11 (1.1K grids scored in 19.0 m) | maps{1} | new champion: max wsl 9, nw 15, score 160
seed 188 | gen    9 (607 grids scored in 14.5 m) | maps{1} | new champion: max wsl 11, nw 15, score 140
seed 53 | gen    6 (534 grids scored in 7.8 m) | maps{1} | new champion: max wsl 11, nw 14, score 147
seed 43 | gen   31 (4.0K grids scored in 16.7 m) | maps{1} | new champion: max wsl 13, nw 14, score 111
seed 153 | gen    4 (170 grids scored in 2.5 m) | maps{1} | new champion: max wsl 13, nw 14, score 135
seed 103 | gen    6 (273 grids scored in 4.9 m) | maps{1} | new champion: max wsl 10, nw 16, score 146
seed 43 | gen   32 (4.2K grids scored in 18.0 m) | maps{1} | new champion: max wsl 9, nw 15, score 132
seed 143 | gen   14 (1.6K grids scored in 32.1 m) | maps{1} | new champion: max wsl 9, nw 13, score 162
seed 169 | gen   52 (8.4K grids scored in 3.4 h) | maps{1} | new champion: max wsl 9, nw 15, score 149
seed 118 | gen   13 (1.7K grids scored in 31.4 m) | maps{1} | new champion: max wsl 9, nw 16, score 156
seed 108 | gen    8 (918 grids scored in 21.1 m) | maps{1} | new champion: max wsl 9, nw 14, score 170
seed 123 | gen   12 (1.3K grids scored in 21.7 m) | maps{1} | new champion: max wsl 9, nw 15, score 161
seed 153 | gen    5 (273 grids scored in 5.3 m) | maps{1} | new champion: max wsl 10, nw 14, score 138
seed 43 | gen   33 (4.4K grids scored in 19.8 m) | maps{1} | new champion: max wsl 10, nw 15, score 139
seed 158 | gen    0 (0 grids scored in 0.0 s) | maps{1} | new champion: max wsl 13, nw 9, score 72
seed 188 | gen   10 (764 grids scored in 18.7 m) | maps{1} | new champion: max wsl 9, nw 15, score 146
seed 158 | gen    3 (39 grids scored in 17.3 s) | maps{1} | new champion: max wsl 9, nw 14, score 128
seed 43 | gen   34 (4.5K grids scored in 21.6 m) | maps{1} | new champion: max wsl 10, nw 15, score 145
seed 158 | gen    4 (105 grids scored in 1.7 m) | maps{1} | new champion: max wsl 9, nw 14, score 129
seed 163 | gen   29 (3.3K grids scored in 27.1 m) | maps{1} | new champion: max wsl 12, nw 14, score 150
seed 38 | gen   16 (1.9K grids scored in 34.1 m) | maps{1} | new champion: max wsl 8, nw 14, score 163
seed 43 | gen   35 (4.7K grids scored in 23.5 m) | maps{1} | new champion: max wsl 11, nw 15, score 150
seed 163 | gen   30 (3.4K grids scored in 28.3 m) | maps{1} | new champion: max wsl 12, nw 15, score 151
seed 103 | gen    8 (473 grids scored in 12.0 m) | maps{1} | new champion: max wsl 9, nw 16, score 149
seed 83 | gen   10 (851 grids scored in 26.4 m) | maps{1} | new champion: max wsl 9, nw 13, score 161
seed 148 | gen   13 (1.4K grids scored in 30.0 m) | maps{1} | new champion: max wsl 13, nw 13, score 159
seed 138 | gen   17 (2.0K grids scored in 43.7 m) | maps{1} | new champion: max wsl 11, nw 13, score 150
seed 158 | gen    5 (231 grids scored in 4.6 m) | maps{1} | new champion: max wsl 9, nw 14, score 133
seed 43 | gen   36 (4.9K grids scored in 25.6 m) | maps{1} | new champion: max wsl 9, nw 14, score 156
seed 163 | gen   31 (3.5K grids scored in 30.3 m) | maps{1} | new champion: max wsl 13, nw 13, score 152
seed 103 | gen    9 (576 grids scored in 14.6 m) | maps{1} | new champion: max wsl 9, nw 16, score 150
seed 53 | gen    8 (832 grids scored in 18.2 m) | maps{1} | new champion: max wsl 9, nw 15, score 154
seed 43 | gen   37 (5.1K grids scored in 27.2 m) | maps{1} | new champion: max wsl 9, nw 14, score 160
seed 128 | gen   19 (1.7K grids scored in 42.1 m) | maps{1} | new champion: max wsl 9, nw 16, score 159
seed 148 | gen   14 (1.6K grids scored in 33.6 m) | maps{1} | new champion: max wsl 13, nw 13, score 162
seed 123 | gen   14 (1.6K grids scored in 31.0 m) | maps{1} | new champion: max wsl 9, nw 14, score 163
seed 183 | gen   12 (1.8K grids scored in 45.2 m) | maps{1} | new champion: max wsl 10, nw 14, score 170
seed 158 | gen    6 (348 grids scored in 8.2 m) | maps{1} | new champion: max wsl 9, nw 15, score 137
seed 103 | gen   10 (687 grids scored in 17.0 m) | maps{1} | new champion: max wsl 9, nw 15, score 151
seed 53 | gen    9 (982 grids scored in 21.2 m) | maps{1} | new champion: max wsl 9, nw 15, score 157
seed 143 | gen   17 (2.0K grids scored in 44.5 m) | maps{1} | new champion: max wsl 9, nw 13, score 164
seed 88 | gen    9 (996 grids scored in 19.6 m) | maps{1} | new champion: max wsl 9, nw 15, score 159
seed 173 | gen   14 (1.4K grids scored in 33.7 m) | maps{1} | new champion: max wsl 9, nw 13, score 171
seed 98 | gen   97 (14.0K grids scored in 1.0 h) | maps{1} | new champion: max wsl 13, nw 14, score 113
seed 103 | gen   11 (814 grids scored in 19.6 m) | maps{1} | new champion: max wsl 9, nw 15, score 157
seed 48 | gen    0 (0 grids scored in 0.0 s) | maps{1} | new champion: max wsl 13, nw 7, score 68
seed 158 | gen    7 (475 grids scored in 11.9 m) | maps{1} | new champion: max wsl 9, nw 15, score 140
seed 163 | gen   34 (3.9K grids scored in 37.3 m) | maps{1} | new champion: max wsl 11, nw 12, score 153
seed 68 | gen    0 (0 grids scored in 0.0 s) | maps{1} | new champion: max wsl 13, nw 7, score 65
seed 63 | gen   27 (3.4K grids scored in 45.0 m) | maps{1} | new champion: max wsl 8, nw 14, score 150
seed 98 | gen   98 (14.2K grids scored in 1.1 h) | maps{1} | new champion: max wsl 13, nw 15, score 120
seed 188 | gen   12 (1.1K grids scored in 31.0 m) | maps{1} | new champion: max wsl 9, nw 16, score 147
seed 68 | gen    2 (33 grids scored in 21.6 s) | maps{1} | new champion: max wsl 11, nw 16, score 100
seed 48 | gen    6 (365 grids scored in 1.8 m) | maps{1} | new champion: max wsl 13, nw 14, score 134
seed 153 | gen    7 (528 grids scored in 20.1 m) | maps{1} | new champion: max wsl 10, nw 12, score 141
seed 48 | gen    7 (494 grids scored in 2.6 m) | maps{1} | new champion: max wsl 8, nw 14, score 155
seed 68 | gen    3 (90 grids scored in 1.8 m) | maps{1} | new champion: max wsl 11, nw 16, score 125
seed 98 | gen   99 (14.4K grids scored in 1.1 h) | maps{1} | new champion: max wsl 13, nw 15, score 124
seed 88 | gen   10 (1.2K grids scored in 23.3 m) | maps{1} | new champion: max wsl 9, nw 14, score 164
seed 158 | gen    8 (593 grids scored in 15.1 m) | maps{1} | new champion: max wsl 9, nw 15, score 143
seed 48 | gen    8 (647 grids scored in 4.0 m) | maps{1} | new champion: max wsl 8, nw 13, score 156
seed 63 | gen   28 (3.6K grids scored in 48.4 m) | maps{1} | new champion: max wsl 10, nw 14, score 155
seed 98 | gen  100 (14.6K grids scored in 1.1 h) | maps{1} | new champion: max wsl 12, nw 15, score 132
seed 48 | gen    9 (787 grids scored in 5.5 m) | maps{1} | new champion: max wsl 8, nw 14, score 162
seed 188 | gen   13 (1.3K grids scored in 35.4 m) | maps{1} | new champion: max wsl 10, nw 19, score 149
seed 173 | gen   16 (1.6K grids scored in 40.0 m) | maps{1} | new champion: max wsl 9, nw 14, score 175
seed 68 | gen    4 (185 grids scored in 5.2 m) | maps{1} | new champion: max wsl 11, nw 16, score 130
seed 153 | gen    8 (673 grids scored in 24.5 m) | maps{1} | new champion: max wsl 10, nw 14, score 147
seed 43 | gen   40 (5.6K grids scored in 39.4 m) | maps{1} | new champion: max wsl 9, nw 13, score 161
seed 163 | gen   37 (4.3K grids scored in 44.9 m) | maps{1} | new champion: max wsl 13, nw 13, score 154
seed 98 | gen  101 (14.8K grids scored in 1.2 h) | maps{1} | new champion: max wsl 12, nw 15, score 136
seed 148 | gen   16 (2.0K grids scored in 47.0 m) | maps{1} | new champion: max wsl 10, nw 12, score 163
seed 68 | gen    5 (275 grids scored in 8.6 m) | maps{1} | new champion: max wsl 11, nw 16, score 135
seed 43 | gen   41 (5.8K grids scored in 41.7 m) | maps{1} | new champion: max wsl 9, nw 14, score 163
seed 188 | gen   14 (1.4K grids scored in 39.7 m) | maps{1} | new champion: max wsl 10, nw 18, score 158
seed 163 | gen   38 (4.4K grids scored in 47.1 m) | maps{1} | new champion: max wsl 9, nw 12, score 160
seed 123 | gen   17 (2.1K grids scored in 45.4 m) | maps{1} | new champion: max wsl 9, nw 14, score 165
seed 73 | gen    0 (0 grids scored in 0.0 s) | maps{1} | new champion: max wsl 13, nw 7, score 72
seed 98 | gen  102 (15.0K grids scored in 1.2 h) | maps{1} | new champion: max wsl 10, nw 15, score 140
seed 43 | gen   42 (5.9K grids scored in 44.0 m) | maps{1} | new champion: max wsl 10, nw 13, score 166
seed 68 | gen    6 (376 grids scored in 12.4 m) | maps{1} | new champion: max wsl 11, nw 15, score 139
seed 78 | gen    0 (0 grids scored in 0.0 s) | maps{1} | new champion: max wsl 13, nw 6, score 69
seed 43 | gen   43 (6.1K grids scored in 46.3 m) | maps{1} | new champion: max wsl 9, nw 13, score 167
seed 178 | gen    0 (0 grids scored in 0.0 s) | maps{1} | new champion: max wsl 13, nw 8, score 65
seed 98 | gen  103 (15.2K grids scored in 1.3 h) | maps{1} | new champion: max wsl 9, nw 14, score 144
seed 68 | gen    7 (482 grids scored in 16.1 m) | maps{1} | new champion: max wsl 11, nw 15, score 140
seed 98 | gen  104 (15.4K grids scored in 1.3 h) | maps{1} | new champion: max wsl 9, nw 14, score 149
seed 68 | gen    8 (580 grids scored in 20.2 m) | maps{1} | new champion: max wsl 11, nw 15, score 145
seed 98 | gen  105 (15.6K grids scored in 1.4 h) | maps{1} | new champion: max wsl 9, nw 14, score 150
seed 153 | gen   10 (959 grids scored in 39.1 m) | maps{1} | new champion: max wsl 10, nw 14, score 148
seed 178 | gen   14 (1.3K grids scored in 7.9 m) | maps{1} | new champion: max wsl 13, nw 17, score 101
seed 98 | gen  106 (15.8K grids scored in 1.4 h) | maps{1} | new champion: max wsl 8, nw 14, score 155
seed 178 | gen   15 (1.4K grids scored in 9.6 m) | maps{1} | new champion: max wsl 13, nw 16, score 115
seed 68 | gen    9 (685 grids scored in 24.5 m) | maps{1} | new champion: max wsl 13, nw 15, score 147
seed 178 | gen   16 (1.6K grids scored in 11.3 m) | maps{1} | new champion: max wsl 13, nw 15, score 123
seed 98 | gen  107 (16.0K grids scored in 1.5 h) | maps{1} | new champion: max wsl 8, nw 15, score 158
seed 153 | gen   11 (1.1K grids scored in 44.9 m) | maps{1} | new champion: max wsl 10, nw 14, score 150
seed 58 | gen   99 (14.5K grids scored in 1.1 h) | maps{1} | new champion: max wsl 11, nw 13, score 125
seed 178 | gen   17 (1.8K grids scored in 13.4 m) | maps{1} | new champion: max wsl 12, nw 14, score 129
seed 38 | gen   21 (2.8K grids scored in 1.2 h) | maps{1} | new champion: max wsl 8, nw 14, score 167
seed 78 | gen   22 (2.8K grids scored in 14.7 m) | maps{1} | new champion: max wsl 10, nw 16, score 132
seed 58 | gen  100 (14.7K grids scored in 1.1 h) | maps{1} | new champion: max wsl 11, nw 12, score 131
seed 178 | gen   18 (1.9K grids scored in 15.2 m) | maps{1} | new champion: max wsl 12, nw 14, score 131
seed 68 | gen   10 (803 grids scored in 29.2 m) | maps{1} | new champion: max wsl 10, nw 13, score 150
seed 78 | gen   23 (3.0K grids scored in 16.1 m) | maps{1} | new champion: max wsl 10, nw 15, score 136
seed 98 | gen  109 (16.4K grids scored in 1.6 h) | maps{1} | new champion: max wsl 8, nw 14, score 160
seed 78 | gen   24 (3.2K grids scored in 18.7 m) | maps{1} | new champion: max wsl 8, nw 14, score 145
seed 128 | gen   23 (2.4K grids scored in 1.3 h) | maps{1} | new champion: max wsl 9, nw 15, score 160
seed 178 | gen   19 (2.1K grids scored in 18.9 m) | maps{1} | new champion: max wsl 12, nw 14, score 136
seed 58 | gen  102 (15.0K grids scored in 1.2 h) | maps{1} | new champion: max wsl 11, nw 14, score 134
seed 73 | gen   46 (5.9K grids scored in 23.6 m) | maps{1} | new champion: max wsl 8, nw 15, score 147
seed 68 | gen   11 (926 grids scored in 34.2 m) | maps{1} | new champion: max wsl 10, nw 12, score 151
seed 78 | gen   25 (3.4K grids scored in 21.5 m) | maps{1} | new champion: max wsl 8, nw 14, score 146
seed 73 | gen   47 (6.1K grids scored in 24.6 m) | maps{1} | new champion: max wsl 8, nw 15, score 149
seed 148 | gen   19 (2.5K grids scored in 1.2 h) | maps{1} | new champion: max wsl 10, nw 12, score 165
seed 73 | gen   48 (6.2K grids scored in 26.6 m) | maps{1} | new champion: max wsl 9, nw 15, score 153
seed 178 | gen   20 (2.3K grids scored in 23.1 m) | maps{1} | new champion: max wsl 10, nw 15, score 141
seed 78 | gen   26 (3.5K grids scored in 24.1 m) | maps{1} | new champion: max wsl 9, nw 14, score 152
seed 53 | gen   12 (1.5K grids scored in 1.0 h) | maps{1} | new champion: max wsl 9, nw 14, score 158
seed 68 | gen   12 (1.0K grids scored in 38.9 m) | maps{1} | new champion: max wsl 10, nw 13, score 161
seed 73 | gen   49 (6.4K grids scored in 28.6 m) | maps{1} | new champion: max wsl 9, nw 16, score 160
seed 163 | gen   44 (5.1K grids scored in 1.3 h) | maps{1} | new champion: max wsl 9, nw 11, score 162
seed 103 | gen   16 (1.6K grids scored in 1.0 h) | maps{1} | new champion: max wsl 13, nw 15, score 164
seed 78 | gen   27 (3.7K grids scored in 27.0 m) | maps{1} | new champion: max wsl 9, nw 14, score 154
seed 58 | gen  104 (15.3K grids scored in 1.3 h) | maps{1} | new champion: max wsl 10, nw 14, score 141
seed 178 | gen   21 (2.5K grids scored in 27.6 m) | maps{1} | new champion: max wsl 10, nw 15, score 145
seed 163 | gen   45 (5.3K grids scored in 1.3 h) | maps{1} | new champion: max wsl 9, nw 13, score 166
seed 58 | gen  105 (15.5K grids scored in 1.4 h) | maps{1} | new champion: max wsl 10, nw 14, score 142
seed 153 | gen   13 (1.4K grids scored in 1.0 h) | maps{1} | new champion: max wsl 10, nw 13, score 152
seed 158 | gen   12 (1.2K grids scored in 55.7 m) | maps{1} | new champion: max wsl 11, nw 17, score 147
seed 178 | gen   22 (2.7K grids scored in 32.1 m) | maps{1} | new champion: max wsl 10, nw 15, score 148
seed 58 | gen  106 (15.6K grids scored in 1.4 h) | maps{1} | new champion: max wsl 10, nw 14, score 149
seed 143 | gen   23 (3.0K grids scored in 1.5 h) | maps{1} | new champion: max wsl 9, nw 15, score 165
seed 153 | gen   14 (1.6K grids scored in 1.1 h) | maps{1} | new champion: max wsl 9, nw 13, score 156
seed 78 | gen   29 (4.1K grids scored in 34.8 m) | maps{1} | new champion: max wsl 8, nw 14, score 158
seed 158 | gen   13 (1.3K grids scored in 1.0 h) | maps{1} | new champion: max wsl 11, nw 16, score 149
seed 58 | gen  107 (15.8K grids scored in 1.5 h) | maps{1} | new champion: max wsl 9, nw 14, score 150
seed 78 | gen   30 (4.3K grids scored in 37.8 m) | maps{1} | new champion: max wsl 8, nw 13, score 159
seed 169 | gen   55 (9.0K grids scored in 4.5 h) | maps{1} | new champion: max wsl 9, nw 14, score 154
seed 88 | gen   19 (2.8K grids scored in 1.3 h) | maps{1} | new champion: max wsl 9, nw 15, score 167
seed 98 | gen  113 (17.2K grids scored in 2.0 h) | maps{1} | new champion: max wsl 8, nw 14, score 162
seed 93 | gen  165 (24.8K grids scored in 1.8 h) | maps{1} | new champion: max wsl 13, nw 16, score 127
seed 183 | gen   18 (3.0K grids scored in 1.8 h) | maps{1} | new champion: max wsl 10, nw 13, score 171
seed 168 | gen    0 (0 grids scored in 0.0 s) | maps{1} | new champion: max wsl 13, nw 6, score 70
seed 168 | gen   11 (619 grids scored in 4.4 m) | maps{1} | new champion: max wsl 13, nw 15, score 125
seed 93 | gen  166 (25.0K grids scored in 1.8 h) | maps{1} | new champion: max wsl 11, nw 16, score 137
seed 108 | gen   15 (2.0K grids scored in 1.5 h) | maps{1} | new champion: max wsl 9, nw 15, score 171
seed 168 | gen   12 (719 grids scored in 5.4 m) | maps{1} | new champion: max wsl 12, nw 15, score 130
seed 168 | gen   13 (820 grids scored in 7.1 m) | maps{1} | new champion: max wsl 12, nw 15, score 135
seed 93 | gen  167 (25.1K grids scored in 1.9 h) | maps{1} | new champion: max wsl 11, nw 15, score 141
seed 118 | gen   19 (3.0K grids scored in 1.8 h) | maps{1} | new champion: max wsl 9, nw 16, score 157
seed 78 | gen   32 (4.7K grids scored in 48.3 m) | maps{1} | new champion: max wsl 8, nw 13, score 162
seed 168 | gen   14 (929 grids scored in 9.6 m) | maps{1} | new champion: max wsl 10, nw 12, score 140
seed 88 | gen   21 (3.2K grids scored in 1.4 h) | maps{1} | new champion: max wsl 9, nw 14, score 168
seed 68 | gen   14 (1.3K grids scored in 1.0 h) | maps{1} | new champion: max wsl 10, nw 10, score 163
seed 58 | gen  109 (16.2K grids scored in 1.7 h) | maps{1} | new champion: max wsl 10, nw 13, score 156
